dossier_id,rotation_id,announced_fact_id,mode,slots,selection_valid,selected_count,announced_card_selected,hidden_card_selection_rate,handoff_characters,handoff_words,handoff_estimated_tokens,immediate_em,reusable_em,immediate_f1,reusable_f1,immediate_judge_correct,reusable_judge_correct
fic:19,fic:19:A=side5:e76daae66dd0,fic:19:side5,conditioned,6,1.0,6,1.0,1.0,526,99,142,1.0,0.8,1.0,0.9,1.0,1.0
fic:19,fic:19:A=target:d5dbcf79127b,fic:19:target,generic,2,1.0,2,1.0,0.2,266,49,71,1.0,0.2,1.0,0.2,1.0,0.2
fic:19,fic:19:A=target:d5dbcf79127b,fic:19:target,conditioned,2,1.0,2,1.0,0.2,266,49,71,1.0,0.2,1.0,0.2,1.0,0.2
fic:19,fic:19:A=target:d5dbcf79127b,fic:19:target,generic,4,1.0,4,1.0,0.6,391,73,105,1.0,0.4,1.0,0.5,1.0,0.6
fic:19,fic:19:A=target:d5dbcf79127b,fic:19:target,conditioned,4,1.0,4,1.0,0.6,391,73,105,1.0,0.4,1.0,0.5,1.0,0.6
fic:19,fic:19:A=target:d5dbcf79127b,fic:19:target,generic,6,1.0,6,1.0,1.0,526,99,142,1.0,0.8,1.0,0.9,1.0,1.0
fic:19,fic:19:A=target:d5dbcf79127b,fic:19:target,conditioned,6,1.0,6,1.0,1.0,526,99,142,1.0,0.8,1.0,0.9,1.0,1.0
fic:19,fic:19:A=side4:86075a316fcb,fic:19:side4,generic,2,1.0,2,0.0,0.4,266,49,71,0.0,0.4,0.0,0.4,0.0,0.4
fic:19,fic:19:A=side4:86075a316fcb,fic:19:side4,conditioned,2,1.0,2,1.0,0.2,120,24,32,0.0,0.2,0.0,0.2,1.0,0.2
fic:19,fic:19:A=side4:86075a316fcb,fic:19:side4,generic,4,1.0,4,0.0,0.8,391,73,105,0.0,0.6,0.0,0.7,0.0,0.8
fic:19,fic:19:A=side4:86075a316fcb,fic:19:side4,conditioned,4,1.0,4,1.0,0.6,353,66,95,1.0,0.4,1.0,0.5,1.0,0.6
fic:19,fic:19:A=side4:86075a316fcb,fic:19:side4,generic,6,1.0,6,1.0,1.0,526,99,142,1.0,0.8,1.0,0.9,1.0,1.0
fic:19,fic:19:A=side4:86075a316fcb,fic:19:side4,conditioned,6,1.0,6,1.0,1.0,526,99,142,1.0,0.8,1.0,0.9,1.0,1.0
fic:19,fic:19:A=side1:9eec37522d15,fic:19:side1,generic,2,1.0,2,0.0,0.4,266,49,71,0.0,0.4,0.0,0.4,0.0,0.4
fic:19,fic:19:A=side1:9eec37522d15,fic:19:side1,conditioned,2,1.0,2,1.0,0.2,210,40,56,1.0,0.2,1.0,0.2,1.0,0.2
fic:19,fic:19:A=side1:9eec37522d15,fic:19:side1,generic,4,1.0,4,1.0,0.6,391,73,105,1.0,0.4,1.0,0.5,1.0,0.6
fic:19,fic:19:A=side1:9eec37522d15,fic:19:side1,conditioned,4,1.0,4,1.0,0.6,353,66,95,1.0,0.4,1.0,0.5,1.0,0.6
fic:19,fic:19:A=side1:9eec37522d15,fic:19:side1,generic,6,1.0,6,1.0,1.0,526,99,142,1.0,0.8,1.0,0.9,1.0,1.0
fic:19,fic:19:A=side1:9eec37522d15,fic:19:side1,conditioned,6,1.0,6,1.0,1.0,526,99,142,1.0,0.8,1.0,0.9,1.0,1.0
fic:20,fic:20:A=side4:c9eabc482191,fic:20:side4,generic,2,1.0,2,1.0,0.2,135,25,36,0.0,0.0,0.0,0.13333333333333333,1.0,0.2
fic:20,fic:20:A=side4:c9eabc482191,fic:20:side4,conditioned,2,1.0,2,1.0,0.2,217,40,58,0.0,0.2,0.0,0.2,1.0,0.2
fic:20,fic:20:A=side4:c9eabc482191,fic:20:side4,generic,4,1.0,4,0.0,0.8,323,65,87,0.0,0.6,0.0,0.7333333333333333,0.0,0.8
fic:20,fic:20:A=side4:c9eabc482191,fic:20:side4,conditioned,4,1.0,4,1.0,0.6,379,70,102,0.0,0.4,0.0,0.5333333333333333,1.0,0.6
fic:20,fic:20:A=side4:c9eabc482191,fic:20:side4,generic,6,1.0,6,1.0,1.0,522,100,141,0.0,0.8,0.0,0.9333333333333333,1.0,1.0
fic:20,fic:20:A=side4:c9eabc482191,fic:20:side4,conditioned,6,1.0,6,1.0,1.0,522,100,141,0.0,0.8,0.0,0.9333333333333333,1.0,1.0
fic:20,fic:20:A=target:2c6321f68196,fic:20:target,generic,2,1.0,2,0.0,0.4,135,25,36,0.0,0.0,0.0,0.13333333333333333,0.0,0.4
fic:20,fic:20:A=target:2c6321f68196,fic:20:target,conditioned,2,1.0,2,1.0,0.2,217,40,58,1.0,0.0,1.0,0.0,1.0,0.2
fic:20,fic:20:A=target:2c6321f68196,fic:20:target,generic,4,1.0,4,1.0,0.6,323,65,87,1.0,0.4,1.0,0.5333333333333333,1.0,0.6
fic:20,fic:20:A=target:2c6321f68196,fic:20:target,conditioned,4,1.0,4,1.0,0.6,380,74,102,1.0,0.4,1.0,0.5333333333333333,1.0,0.6
fic:20,fic:20:A=target:2c6321f68196,fic:20:target,generic,6,1.0,6,1.0,1.0,522,100,141,1.0,0.6,1.0,0.7333333333333333,1.0,1.0
fic:20,fic:20:A=target:2c6321f68196,fic:20:target,conditioned,6,1.0,6,1.0,1.0,522,100,141,1.0,0.6,1.0,0.7333333333333333,1.0,1.0
fic:20,fic:20:A=side1:56c784409c57,fic:20:side1,generic,2,1.0,2,0.0,0.4,135,25,36,0.0,0.0,0.0,0.13333333333333333,0.0,0.4
fic:20,fic:20:A=side1:56c784409c57,fic:20:side1,conditioned,2,1.0,2,1.0,0.2,242,45,65,1.0,0.2,1.0,0.2,1.0,0.2
fic:20,fic:20:A=side1:56c784409c57,fic:20:side1,generic,4,1.0,4,0.0,0.8,323,65,87,0.0,0.6,0.0,0.7333333333333333,0.0,0.8
fic:20,fic:20:A=side1:56c784409c57,fic:20:side1,conditioned,4,1.0,4,1.0,0.6,303,60,81,1.0,0.4,1.0,0.5333333333333333,1.0,0.6
fic:20,fic:20:A=side1:56c784409c57,fic:20:side1,generic,6,1.0,6,1.0,1.0,522,100,141,1.0,0.6,1.0,0.7333333333333333,1.0,1.0
fic:20,fic:20:A=side1:56c784409c57,fic:20:side1,conditioned,6,1.0,6,1.0,1.0,522,100,141,1.0,0.6,1.0,0.7333333333333333,1.0,1.0
fic:20,fic:20:A=side2:eb2d1f947f2c,fic:20:side2,generic,2,1.0,2,0.0,0.4,135,25,36,0.0,0.0,0.0,0.13333333333333333,0.0,0.4
fic:20,fic:20:A=side2:eb2d1f947f2c,fic:20:side2,conditioned,2,1.0,2,1.0,0.2,218,44,58,1.0,0.2,1.0,0.2,1.0,0.2
fic:20,fic:20:A=side2:eb2d1f947f2c,fic:20:side2,generic,4,1.0,4,1.0,0.6,323,65,87,1.0,0.4,1.0,0.5333333333333333,1.0,0.6
fic:20,fic:20:A=side2:eb2d1f947f2c,fic:20:side2,conditioned,4,1.0,4,1.0,0.6,380,74,102,1.0,0.4,1.0,0.5333333333333333,1.0,0.6
fic:20,fic:20:A=side2:eb2d1f947f2c,fic:20:side2,generic,6,1.0,6,1.0,1.0,522,100,141,1.0,0.6,1.0,0.7333333333333333,1.0,1.0
fic:20,fic:20:A=side2:eb2d1f947f2c,fic:20:side2,conditioned,6,1.0,6,1.0,1.0,522,100,141,1.0,0.6,1.0,0.7333333333333333,1.0,1.0
fic:20,fic:20:A=side3:696440aef610,fic:20:side3,generic,2,1.0,2,0.0,0.4,135,25,36,0.0,0.0,0.0,0.13333333333333333,0.0,0.4
fic:20,fic:20:A=side3:696440aef610,fic:20:side3,conditioned,2,1.0,2,1.0,0.2,141,30,38,1.0,0.2,1.0,0.2,1.0,0.2
fic:20,fic:20:A=side3:696440aef610,fic:20:side3,generic,4,1.0,4,1.0,0.6,323,65,87,1.0,0.4,1.0,0.5333333333333333,1.0,0.6
fic:20,fic:20:A=side3:696440aef610,fic:20:side3,conditioned,4,1.0,4,1.0,0.6,340,65,91,1.0,0.4,1.0,0.4,1.0,0.6
fic:20,fic:20:A=side3:696440aef610,fic:20:side3,generic,6,1.0,6,1.0,1.0,522,100,141,1.0,0.6,1.0,0.7333333333333333,1.0,1.0
fic:20,fic:20:A=side3:696440aef610,fic:20:side3,conditioned,6,1.0,6,1.0,1.0,522,100,141,1.0,0.6,1.0,0.7333333333333333,1.0,1.0
fic:20,fic:20:A=side5:c57cd184d1c1,fic:20:side5,generic,2,1.0,2,1.0,0.2,135,25,36,0.0,0.0,0.6666666666666666,0.0,1.0,0.2
fic:20,fic:20:A=side5:c57cd184d1c1,fic:20:side5,conditioned,2,1.0,2,1.0,0.2,136,29,36,0.0,0.2,0.6666666666666666,0.2,1.0,0.2
fic:20,fic:20:A=side5:c57cd184d1c1,fic:20:side5,generic,4,1.0,4,1.0,0.6,323,65,87,0.0,0.6,0.6666666666666666,0.6,1.0,0.6
fic:20,fic:20:A=side5:c57cd184d1c1,fic:20:side5,conditioned,4,1.0,4,1.0,0.6,380,74,102,0.0,0.6,0.6666666666666666,0.6,1.0,0.6
fic:20,fic:20:A=side5:c57cd184d1c1,fic:20:side5,generic,6,1.0,6,1.0,1.0,522,100,141,0.0,0.8,0.6666666666666666,0.8,1.0,1.0
fic:20,fic:20:A=side5:c57cd184d1c1,fic:20:side5,conditioned,6,1.0,6,1.0,1.0,522,100,141,0.0,0.8,0.6666666666666666,0.8,1.0,1.0
