chain_id,arm,block,derived,pair_id,stage,depth,model_id,model_key,family,tier,parameters_b,from_model_key,from_parameters_b,transition_type,family_changed,size_direction,size_ratio,log_size_change,handoff_prompt_tokens,handoff_completion_tokens,handoff_cost_usd,handoff_provider,handoff_finish_reason,previous_characters,handoff_characters,handoff_tokens,length_ratio,lexical_similarity,novel_token_rate,ngram_copy_rate,semantic_preserved,semantic_verdict,fact_A_survived,fact_B_survived,transition_label_target,transition_label_heldout,answerer_role,answerer_model_id,target_pred,target_em,target_f1,target_judge_correct,heldout_pred,heldout_f1,heldout_judge_correct,answer_prompt_tokens,answer_completion_tokens
homog_small_llama::56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,homog_small_llama,matched_small,False,56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,6,6,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,359,217,3.531e-05,Groq,stop,1085,1085,130,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,0,1,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,None,0.0,0.0,0,Millions of volts,0.5,1,,
homog_small_llama::5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,homog_small_llama,matched_small,False,5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,1,1,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,,,source_to_first_agent,,none,,,1787,178,4.286e-05,DeepInfra,stop,7911,848,103,0.1072,0.089,0.4757,0.2323,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,The Annual Conference Cabinet,1.0,1.0,1,Indefinite,0.0,0,,
homog_small_llama::5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,homog_small_llama,matched_small,False,5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,2,2,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,317,44,8.54e-06,Novita,stop,848,217,26,0.2559,0.4031,0.0,0.5455,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,The Annual Conference Cabinet,1.0,1.0,1,4 years,0.0,0,,
homog_small_llama::5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,homog_small_llama,matched_small,False,5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,3,3,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,202,43,1.354e-05,Groq,stop,217,214,25,0.9862,0.9412,0.04,0.7619,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,The Annual Conference Cabinet,1.0,1.0,1,Indefinite,0.0,0,,
homog_small_llama::5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,homog_small_llama,matched_small,False,5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,4,4,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,201,43,1.349e-05,Groq,stop,214,214,25,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,The Annual Conference Cabinet,1.0,1.0,1,Indefinite,0.0,0,,
homog_small_llama::5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,homog_small_llama,matched_small,False,5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,5,5,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,201,43,1.349e-05,Groq,stop,214,214,25,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,The Annual Conference Cabinet,1.0,1.0,1,Indefinite,0.0,0,,
homog_small_llama::5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,homog_small_llama,matched_small,False,5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,6,6,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,182,40,5.64e-06,Novita,stop,214,197,23,0.9206,0.9583,0.0,1.0,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,The Annual Conference Cabinet,1.0,1.0,1,Indefinite,0.0,0,,
homog_small_llama::57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,homog_small_llama,matched_small,False,57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,1,1,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,,,source_to_first_agent,,none,,,1799,20,3.698e-05,Novita,stop,7988,77,13,0.0096,0.021,0.0769,0.0,0.0,MAJOR_LOSS,0,0,semantic_drift,information_loss,primary,meta-llama/llama-3.1-8b-instruct,Zorro,1.0,1.0,1,Variety,0.0,0,,
homog_small_llama::57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,homog_small_llama,matched_small,False,57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,2,2,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,149,21,4.03e-06,Novita,stop,77,86,13,1.1169,0.8462,0.1538,0.0,1.0,EQUIVALENT,0,0,critical_detail_loss,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,The Lone Ranger,0.0,0.0,0,Variety,0.0,0,,
homog_small_llama::57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,homog_small_llama,matched_small,False,57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,3,3,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,149,54,5.14e-06,DeepInfra,stop,86,271,34,3.1512,0.5106,0.6471,0.1333,1.0,EQUIVALENT,0,0,critical_detail_loss,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,Zorro,1.0,1.0,1,Variety,0.0,0,,
homog_small_llama::57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,homog_small_llama,matched_small,False,57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,4,4,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,182,28,4.76e-06,DeepInfra,stop,271,121,18,0.4465,0.6538,0.0556,0.2143,1.0,EQUIVALENT,0,0,critical_detail_loss,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,Cheyenne,0.0,0.0,0,Variety,0.0,0,,
homog_small_llama::57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,homog_small_llama,matched_small,False,57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,5,5,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,176,25,1.08e-05,Groq,stop,121,107,16,0.8843,0.8235,0.125,0.1667,1.0,EQUIVALENT,0,0,critical_detail_loss,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,Cheyenne,0.0,0.0,0,Variety,0.0,0,,
homog_small_llama::57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,homog_small_llama,matched_small,False,57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,6,6,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,154,22,4.18e-06,Novita,stop,107,90,14,0.8411,0.9333,0.0,1.0,1.0,EQUIVALENT,0,0,critical_detail_loss,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,Cheyenne,0.0,0.0,0,Variety,0.0,0,,
homog_small_llama::56f7eddca6d7ea1400e172d9__56f7eddca6d7ea1400e172db,homog_small_llama,matched_small,False,56f7eddca6d7ea1400e172d9__56f7eddca6d7ea1400e172db,1,1,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,,,source_to_first_agent,,none,,,1741,26,3.612e-05,Novita,stop,7953,91,15,0.0114,0.0253,0.0,0.6364,0.0,MAJOR_LOSS,1,0,semantic_drift,information_loss,primary,meta-llama/llama-3.1-8b-instruct,Erfurt,0.0,0.4,1,Money,0.0,0,,
homog_small_llama::56f7eddca6d7ea1400e172d9__56f7eddca6d7ea1400e172db,homog_small_llama,matched_small,False,56f7eddca6d7ea1400e172d9__56f7eddca6d7ea1400e172db,2,2,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,169,71,1.413e-05,Groq,stop,91,336,41,3.6923,0.4643,0.6829,0.0,1.0,EQUIVALENT,1,0,critical_detail_loss,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,Law school,0.0,0.0,0,Money,0.0,0,,
homog_small_llama::56f7eddca6d7ea1400e172d9__56f7eddca6d7ea1400e172db,homog_small_llama,matched_small,False,56f7eddca6d7ea1400e172d9__56f7eddca6d7ea1400e172db,3,3,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,195,42,6e-06,Novita,stop,336,193,27,0.5744,0.6176,0.2222,0.3043,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,Erfurt,0.0,0.4,1,Money,0.0,0,,
homog_small_llama::56f7eddca6d7ea1400e172d9__56f7eddca6d7ea1400e172db,homog_small_llama,matched_small,False,56f7eddca6d7ea1400e172d9__56f7eddca6d7ea1400e172db,4,4,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,185,42,1.261e-05,Groq,stop,193,198,26,1.0259,0.8679,0.1154,0.3636,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,Erfurt,0.0,0.4,1,Money,0.0,0,,
homog_small_llama::56f7eddca6d7ea1400e172d9__56f7eddca6d7ea1400e172db,homog_small_llama,matched_small,False,56f7eddca6d7ea1400e172d9__56f7eddca6d7ea1400e172db,5,5,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,165,44,5.06e-06,DeepInfra,stop,198,197,28,0.9949,0.8148,0.2143,0.375,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,Erfurt,0.0,0.4,1,Money,0.0,0,,
homog_small_llama::56f7eddca6d7ea1400e172d9__56f7eddca6d7ea1400e172db,homog_small_llama,matched_small,False,56f7eddca6d7ea1400e172d9__56f7eddca6d7ea1400e172db,6,6,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,167,46,5.18e-06,DeepInfra,stop,197,209,29,1.0609,0.9123,0.1034,0.36,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,A closed Augustinian cloister in Erfurt,0.0,0.888888888888889,1,Money,0.0,0,,
homog_small_llama::5726bb645951b619008f7c3c__5726bb645951b619008f7c3e,homog_small_llama,matched_small,False,5726bb645951b619008f7c3c__5726bb645951b619008f7c3e,1,1,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,,,source_to_first_agent,,none,,,1901,83,4.217e-05,Novita,stop,8211,363,50,0.0442,0.0795,0.02,0.587,0.0,MAJOR_LOSS,1,0,semantic_drift,information_loss,primary,meta-llama/llama-3.1-8b-instruct,Ming-Tan,1.0,1.0,1,Hangzhou,0.0,0,,
homog_small_llama::5726bb645951b619008f7c3c__5726bb645951b619008f7c3e,homog_small_llama,matched_small,False,5726bb645951b619008f7c3c__5726bb645951b619008f7c3e,2,2,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,210,95,8e-06,DeepInfra,stop,363,433,58,1.1928,0.7593,0.2931,0.1667,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,Ming-Tan,1.0,1.0,1,Lin'an,0.0,0,,
homog_small_llama::5726bb645951b619008f7c3c__5726bb645951b619008f7c3e,homog_small_llama,matched_small,False,5726bb645951b619008f7c3c__5726bb645951b619008f7c3e,3,3,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,222,87,7.92e-06,DeepInfra,stop,433,414,56,0.9561,0.9474,0.0357,0.8269,1.0,EQUIVALENT,0,0,critical_detail_loss,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,A messenger,0.0,0.0,0,Jin Yangtze River region,0.0,0,,
homog_small_llama::5726bb645951b619008f7c3c__5726bb645951b619008f7c3e,homog_small_llama,matched_small,False,5726bb645951b619008f7c3c__5726bb645951b619008f7c3e,4,4,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,214,87,7.76e-06,DeepInfra,stop,414,414,56,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,0,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,A messenger,0.0,0.0,0,Jin Yangtze River region,0.0,0,,
homog_small_llama::5726bb645951b619008f7c3c__5726bb645951b619008f7c3e,homog_small_llama,matched_small,False,5726bb645951b619008f7c3c__5726bb645951b619008f7c3e,5,5,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,215,83,8.45e-06,Novita,stop,414,386,53,0.9324,0.9541,0.0189,0.898,1.0,EQUIVALENT,0,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,A messenger,0.0,0.0,0,Jin Emperor relocated his capital to Kaifeng,0.25,1,,
homog_small_llama::5726bb645951b619008f7c3c__5726bb645951b619008f7c3e,homog_small_llama,matched_small,False,5726bb645951b619008f7c3c__5726bb645951b619008f7c3e,6,6,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,211,83,8.37e-06,Novita,stop,386,386,53,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,0,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,A messenger,0.0,0.0,0,Jin Emperor relocated his capital to Kaifeng,0.25,1,,
homog_small_llama::5728fd3c3f37b31900477f2b__5728fd3c3f37b31900477f2f,homog_small_llama,matched_small,False,5728fd3c3f37b31900477f2b__5728fd3c3f37b31900477f2f,1,1,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,,,source_to_first_agent,,none,,,1811,32,3.75e-05,DeepInfra,stop,8177,153,21,0.0187,0.0351,0.0,1.0,0.0,MAJOR_LOSS,1,0,semantic_drift,information_loss,primary,meta-llama/llama-3.1-8b-instruct,Incapacitation and deterrence,0.0,0.6,1,Rehabilitation,0.0,0,,
homog_small_llama::5728fd3c3f37b31900477f2b__5728fd3c3f37b31900477f2f,homog_small_llama,matched_small,False,5728fd3c3f37b31900477f2b__5728fd3c3f37b31900477f2f,2,2,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,157,38,5.04e-06,Novita,stop,153,209,26,1.366,0.5532,0.5,0.0909,1.0,EQUIVALENT,1,0,critical_detail_loss,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,Deterrence,0.0,0.25,0,Rehabilitation,0.0,0,,
homog_small_llama::5728fd3c3f37b31900477f2b__5728fd3c3f37b31900477f2f,homog_small_llama,matched_small,False,5728fd3c3f37b31900477f2b__5728fd3c3f37b31900477f2f,3,3,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,163,44,5.46e-06,Novita,stop,209,243,30,1.1627,0.6786,0.3667,0.1154,1.0,EQUIVALENT,1,0,critical_detail_loss,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,Deterrence,0.0,0.25,0,Rehabilitation,0.0,0,,
homog_small_llama::5728fd3c3f37b31900477f2b__5728fd3c3f37b31900477f2f,homog_small_llama,matched_small,False,5728fd3c3f37b31900477f2b__5728fd3c3f37b31900477f2f,4,4,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,169,40,5.38e-06,Novita,stop,243,224,27,0.9218,0.9123,0.037,0.6087,1.0,EQUIVALENT,1,0,critical_detail_loss,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,Deterrence,0.0,0.25,0,Rehabilitation,0.0,0,,
homog_small_llama::5728fd3c3f37b31900477f2b__5728fd3c3f37b31900477f2f,homog_small_llama,matched_small,False,5728fd3c3f37b31900477f2b__5728fd3c3f37b31900477f2f,5,5,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,165,37,5.15e-06,Novita,stop,224,207,25,0.9241,0.9615,0.0,1.0,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,Deterrence,0.0,0.25,0,Rehabilitation,0.0,0,,
homog_small_llama::5728fd3c3f37b31900477f2b__5728fd3c3f37b31900477f2f,homog_small_llama,matched_small,False,5728fd3c3f37b31900477f2b__5728fd3c3f37b31900477f2f,6,6,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,162,37,5.09e-06,Novita,stop,207,207,25,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,Deterrence,0.0,0.25,0,Rehabilitation,0.0,0,,
homog_small_llama::57281ab63acd2414000df493__57281ab63acd2414000df494,homog_small_llama,matched_small,False,57281ab63acd2414000df493__57281ab63acd2414000df494,1,1,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,,,source_to_first_agent,,none,,,1884,21,3.873e-05,Novita,stop,7912,103,16,0.013,0.0265,0.0,1.0,0.0,MAJOR_LOSS,1,0,semantic_drift,information_loss,primary,meta-llama/llama-3.1-8b-instruct,Highway construction,0.0,0.4,1,73.9%,0.0,0,,
homog_small_llama::57281ab63acd2414000df493__57281ab63acd2414000df494,homog_small_llama,matched_small,False,57281ab63acd2414000df493__57281ab63acd2414000df494,2,2,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,141,21,3.87e-06,Novita,stop,103,103,16,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,Highway construction,0.0,0.4,1,73.9%,0.0,0,,
homog_small_llama::57281ab63acd2414000df493__57281ab63acd2414000df494,homog_small_llama,matched_small,False,57281ab63acd2414000df493__57281ab63acd2414000df494,3,3,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,140,217,1.148e-05,DeepInfra,stop,103,1159,153,11.2524,0.1538,0.915,0.0067,1.0,EQUIVALENT,1,0,critical_detail_loss,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,The desire for quieter living environments,0.0,0.0,0,Not available,0.0,0,,
homog_small_llama::57281ab63acd2414000df493__57281ab63acd2414000df494,homog_small_llama,matched_small,False,57281ab63acd2414000df493__57281ab63acd2414000df494,4,4,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,336,265,1.732e-05,DeepInfra,stop,1159,1382,182,1.1924,0.8716,0.1978,0.691,1.0,EQUIVALENT,1,0,critical_detail_loss,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,Availability of newer housing,0.0,0.28571428571428575,0,Not available,0.0,0,,
homog_small_llama::57281ab63acd2414000df493__57281ab63acd2414000df494,homog_small_llama,matched_small,False,57281ab63acd2414000df493__57281ab63acd2414000df494,5,5,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,405,262,4.121e-05,Groq,stop,1382,1375,183,0.9949,0.9918,0.0109,0.8492,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,Desire for quieter living environments,0.0,0.0,0,Not available,0.0,0,,
homog_small_llama::57281ab63acd2414000df493__57281ab63acd2414000df494,homog_small_llama,matched_small,False,57281ab63acd2414000df493__57281ab63acd2414000df494,6,6,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,382,262,1.812e-05,DeepInfra,stop,1375,1375,183,1.0,1.0,0.0,1.0,1.0,EQUIVALENT,1,0,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,Desire for quieter living environments,0.0,0.0,0,Not available,0.0,0,,
homog_small_llama::56e057e1231d4119001ac043__56e057e1231d4119001ac045,homog_small_llama,matched_small,False,56e057e1231d4119001ac043__56e057e1231d4119001ac045,1,1,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,,,source_to_first_agent,,none,,,1681,86,3.792e-05,Novita,stop,7651,445,60,0.0582,0.0884,0.15,0.1786,0.5,MINOR_LOSS,0,1,information_loss,semantic_drift,primary,meta-llama/llama-3.1-8b-instruct,Publicist of Nikola Tesla,0.0,0.22222222222222224,0,1888,1.0,1,,
homog_small_llama::56e057e1231d4119001ac043__56e057e1231d4119001ac045,homog_small_llama,matched_small,False,56e057e1231d4119001ac043__56e057e1231d4119001ac045,2,2,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,205,97,7.98e-06,DeepInfra,stop,445,520,69,1.1685,0.7597,0.2899,0.2,1.0,EQUIVALENT,0,1,critical_detail_loss,benign_paraphrase,primary,meta-llama/llama-3.1-8b-instruct,Friend and publicist of Nikola Tesla,0.0,0.1818181818181818,0,1888,1.0,1,,
homog_small_llama::56e057e1231d4119001ac043__56e057e1231d4119001ac045,homog_small_llama,matched_small,False,56e057e1231d4119001ac043__56e057e1231d4119001ac045,3,3,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,216,97,8.2e-06,DeepInfra,stop,520,528,69,1.0154,0.9855,0.0145,0.9231,1.0,EQUIVALENT,0,1,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,Publicist and friend of Nikola Tesla,0.0,0.1818181818181818,0,1888,1.0,1,,
homog_small_llama::56e057e1231d4119001ac043__56e057e1231d4119001ac045,homog_small_llama,matched_small,False,56e057e1231d4119001ac043__56e057e1231d4119001ac045,4,4,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,217,101,9.39e-06,Novita,stop,528,522,70,0.9886,0.964,0.0429,0.7727,1.0,EQUIVALENT,0,1,verbatim_copy,verbatim_copy,primary,meta-llama/llama-3.1-8b-instruct,Tesla's publicist and friend,0.0,0.0,0,1888,1.0,1,,
homog_small_llama::56e057e1231d4119001ac043__56e057e1231d4119001ac045,homog_small_llama,matched_small,False,56e057e1231d4119001ac043__56e057e1231d4119001ac045,5,5,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,220,128,9.52e-06,DeepInfra,stop,522,663,87,1.2701,0.8917,0.1954,0.7952,1.0,EQUIVALENT,0,1,critical_detail_loss,benign_paraphrase,primary,meta-llama/llama-3.1-8b-instruct,Publicist and friend of Nikola Tesla,0.0,0.1818181818181818,0,1888,1.0,1,,
homog_small_llama::56e057e1231d4119001ac043__56e057e1231d4119001ac045,homog_small_llama,matched_small,False,56e057e1231d4119001ac043__56e057e1231d4119001ac045,6,6,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,248,87,9.31e-06,Novita,stop,663,450,62,0.6787,0.8054,0.0323,0.5517,1.0,EQUIVALENT,0,1,critical_detail_loss,benign_paraphrase,primary,meta-llama/llama-3.1-8b-instruct,Publicist of Nikola Tesla,0.0,0.22222222222222224,0,1888,1.0,1,,
homog_small_llama::5726b12f5951b619008f7aaf__5726b12f5951b619008f7ab2,homog_small_llama,matched_small,False,5726b12f5951b619008f7aaf__5726b12f5951b619008f7ab2,1,1,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,,,source_to_first_agent,,none,,,1970,9,3.985e-05,Novita,stop,8266,41,5,0.005,0.0082,0.0,0.0,0.0,MAJOR_LOSS,1,0,semantic_drift,information_loss,primary,meta-llama/llama-3.1-8b-instruct,Kim Wilkie,1.0,1.0,1,Ice skating,0.0,0,,
homog_small_llama::5726b12f5951b619008f7aaf__5726b12f5951b619008f7ab2,homog_small_llama,matched_small,False,5726b12f5951b619008f7aaf__5726b12f5951b619008f7ab2,2,2,meta-llama/llama-3.1-8b-instruct,llama_small,llama,small,8.0,llama_small,8.0,same_family_size_same,False,same,1.0,0.0,127,13,3.19e-06,Novita,stop,41,60,7,1.4634,0.8333,0.2857,0.3333,1.0,EQUIVALENT,1,0,benign_paraphrase,critical_detail_loss,primary,meta-llama/llama-3.1-8b-instruct,Kim Wilkie,1.0,1.0,1,Maintenance,0.0,0,,
